Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.159.129-192.168.159.133-21-45120-6,192.168.159.133,45120,192.168.159.129,21,6,31-03-2024 10:40,8661288,8,16,89,188,17,0,11.125,6.957780845,34,0,11.75,14.40138882,31.9813866,2.770950464,376577.7391,989559.2775,3522329,19,5098704,728386.2857,1231195.417,2574762,338,8661288,577419.2,1189346.341,3522329,63,0,0,0,0,256,528,0.923650155,1.847300309,0,34,11.08,12.21310771,149.16,0,1,0,0,0,0,0,0,2,11.54166667,11.125,11.75,0,0,0,0,0,0,8,89,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45120-6,192.168.159.133,45120,192.168.159.129,21,6,31-03-2024 10:41,172,1,2,0,15,0,0,0,0,15,0,7.5,10.60660172,87209.30233,17441.86047,86,50.91168825,122,50,0,0,0,0,0,50,50,0,50,50,0,1,0,0,32,52,5813.953488,11627.90698,0,15,7.5,8.660254038,75,0,0,0,1,1,0,0,0,2,10,0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45024-6,192.168.159.133,45024,192.168.159.129,21,6,31-03-2024 10:40,9079899,8,16,83,188,15,0,10.375,6.501373481,34,0,11.75,14.40138882,29.84614697,2.643201207,394778.2174,1030996.463,3369481,12,6373190,910455.7143,1558973.585,3410976,166,9079899,605326.6,1238471.062,3369481,56,0,0,0,0,256,528,0.881067069,1.762134138,0,34,10.84,12.1438599,147.4733333,0,1,0,0,0,0,0,0,2,11.29166667,10.375,11.75,0,0,0,0,0,0,8,83,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45034-6,192.168.159.133,45034,192.168.159.129,21,6,31-03-2024 10:40,9069587,8,16,86,188,15,0,10.75,6.692212959,34,0,11.75,14.40138882,30.21085745,2.646206492,394329.8696,1029876.961,3365236,13,6366943,909563.2857,1557351.382,3406246,131,9069587,604639.1333,1237131.312,3365236,46,0,0,0,0,256,528,0.882068831,1.764137661,0,34,10.96,12.17059297,148.1233333,0,1,0,0,0,0,0,0,2,11.41666667,10.75,11.75,0,0,0,0,0,0,8,86,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45034-6,192.168.159.133,45034,192.168.159.129,21,6,31-03-2024 10:41,193,1,2,0,15,0,0,0,0,15,0,7.5,10.60660172,77720.20725,15544.04145,96.5,119.501046,181,12,0,0,0,0,0,12,12,0,12,12,0,1,0,0,32,52,5181.34715,10362.6943,0,15,7.5,8.660254038,75,0,0,0,1,1,0,0,0,2,10,0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45050-6,192.168.159.133,45050,192.168.159.129,21,6,31-03-2024 10:40,9074289,8,16,88,188,18,0,11,7.010196655,34,0,11.75,14.40138882,30.41560612,2.644835314,394534.3043,1029519.394,3366817,9,6375634,910804.8571,1557706.276,3409674,96,9074289,604952.6,1236606.656,3366817,33,0,0,0,0,256,528,0.881611771,1.763223543,0,34,11.04,12.22183838,149.3733333,0,1,0,0,0,0,0,0,2,11.5,11,11.75,0,0,0,0,0,0,8,88,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45050-6,192.168.159.133,45050,192.168.159.129,21,6,31-03-2024 10:41,63,1,2,0,15,0,0,0,0,15,0,7.5,10.60660172,238095.2381,47619.04762,31.5,6.363961031,36,27,0,0,0,0,0,36,36,0,36,36,0,1,0,0,32,52,15873.01587,31746.03175,0,15,7.5,8.660254038,75,0,0,0,1,1,0,0,0,2,10,0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45052-6,192.168.159.133,45052,192.168.159.129,21,6,31-03-2024 10:40,9072734,8,16,90,188,16,0,11.25,6.964194139,34,0,11.75,14.40138882,30.64125985,2.64528862,394466.6957,1029830.621,3367450,10,6371526,910218,1558454.055,3409006,101,9072734,604848.9333,1237032.303,3367450,59,0,0,0,0,256,528,0.881762873,1.763525746,0,34,11.12,12.21447229,149.1933333,0,1,0,0,0,0,0,0,2,11.58333333,11.25,11.75,0,0,0,0,0,0,8,90,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-45052-6,192.168.159.133,45052,192.168.159.129,21,6,31-03-2024 10:41,70,1,2,0,15,0,0,0,0,15,0,7.5,10.60660172,214285.7143,42857.14286,35,1.414213562,36,34,0,0,0,0,0,36,36,0,36,36,0,1,0,0,32,52,14285.71429,28571.42857,0,15,7.5,8.660254038,75,0,0,0,1,1,0,0,0,2,10,0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56138-6,192.168.159.133,56138,192.168.159.129,21,6,31-03-2024 10:41,2806248,7,10,59,133,15,0,8.428571429,7.892129895,34,0,13.3,14.74260643,68.418757,6.057910776,175390.5,684492.9262,2741938,8,2805839,467639.8333,1135450.832,2785338,21,2805167,311685.2222,911449.6181,2741938,58,0,0,0,0,224,336,2.494433849,3.563476927,0,34,10.66666667,12.24264485,149.8823529,0,1,0,0,0,0,0,0,1,11.29411765,8.428571429,13.3,0,0,0,0,0,0,7,59,10,133,-1,227,4,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56058-6,192.168.159.133,56058,192.168.159.129,21,6,31-03-2024 10:41,8502147,8,16,81,188,15,0,10.125,6.401729677,34,0,11.75,14.40138882,31.63906717,2.822816402,369658.5652,960813.3301,3010756,3,5707208,815315.4286,1395944.222,3053931,158,8502147,566809.8,1153673.224,3010756,3,0,0,0,0,256,528,0.940938801,1.881877601,0,34,10.76,12.13218859,147.19,0,1,0,0,0,0,0,0,2,11.20833333,10.125,11.75,0,0,0,0,0,0,8,81,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56074-6,192.168.159.133,56074,192.168.159.129,21,6,31-03-2024 10:41,8500117,8,16,75,188,15,0,9.375,5.878228596,34,0,11.75,14.40138882,30.94075058,2.823490547,369570.3043,960679.5445,3010373,11,5705091,815013,1395394.724,3053893,104,8500117,566674.4667,1153522.446,3010373,32,0,0,0,0,256,528,0.941163516,1.882327031,0,34,10.52,12.07311062,145.76,0,1,0,0,0,0,0,0,2,10.95833333,9.375,11.75,0,0,0,0,0,0,8,75,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56058-6,192.168.159.133,56058,192.168.159.129,21,6,31-03-2024 10:41,66,1,2,0,12,0,0,0,0,12,0,6,8.485281374,181818.1818,45454.54545,33,8.485281374,39,27,0,0,0,0,0,39,39,0,39,39,0,1,0,0,32,52,15151.51515,30303.0303,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56074-6,192.168.159.133,56074,192.168.159.129,21,6,31-03-2024 10:41,43,1,2,0,12,0,0,0,0,12,0,6,8.485281374,279069.7674,69767.44186,21.5,2.121320344,23,20,0,0,0,0,0,20,20,0,20,20,0,1,0,0,32,52,23255.81395,46511.62791,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56090-6,192.168.159.133,56090,192.168.159.129,21,6,31-03-2024 10:41,8498908,8,16,81,188,15,0,10.125,6.401729677,34,0,11.75,14.40138882,31.65112506,2.823892199,369517.7391,960618.0542,3010088,12,5703509,814787,1394618.48,3051687,487,8498908,566593.8667,1153457.124,3010088,71,0,0,0,0,256,528,0.9412974,1.882594799,0,34,10.76,12.13218859,147.19,0,1,0,0,0,0,0,0,2,11.20833333,10.125,11.75,0,0,0,0,0,0,8,81,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56090-6,192.168.159.133,56090,192.168.159.129,21,6,31-03-2024 10:41,138,1,2,0,12,0,0,0,0,12,0,6,8.485281374,86956.52174,21739.13043,69,29.69848481,90,48,0,0,0,0,0,90,90,0,90,90,0,1,0,0,32,52,7246.376812,14492.75362,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56092-6,192.168.159.133,56092,192.168.159.129,21,6,31-03-2024 10:41,8497739,8,16,77,188,15,0,9.625,6.022280062,34,0,11.75,14.40138882,31.18476574,2.82428067,369466.913,960718.3026,3011238,10,5704327,814903.8571,1395194.44,3051999,105,8497739,566515.9333,1153603.358,3011238,52,0,0,0,0,256,528,0.94142689,1.88285378,0,34,10.6,12.08649384,146.0833333,0,1,0,0,0,0,0,0,2,11.04166667,9.625,11.75,0,0,0,0,0,0,8,77,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56092-6,192.168.159.133,56092,192.168.159.129,21,6,31-03-2024 10:41,118,1,2,0,12,0,0,0,0,12,0,6,8.485281374,101694.9153,25423.72881,59,7.071067812,64,54,0,0,0,0,0,64,64,0,64,64,0,1,0,0,32,52,8474.576271,16949.15254,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56106-6,192.168.159.133,56106,192.168.159.129,21,6,31-03-2024 10:41,8496681,8,16,81,188,15,0,10.125,6.356942212,34,0,11.75,14.40138882,31.6594209,2.824632348,369420.913,960530.4825,3009585,14,5703167,814738.1429,1394992.279,3051265,246,8496681,566445.4,1153369.455,3009585,101,0,0,0,0,256,528,0.941544116,1.883088232,0,34,10.76,12.12531787,147.0233333,0,1,0,0,0,0,0,0,2,11.20833333,10.125,11.75,0,0,0,0,0,0,8,81,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56106-6,192.168.159.133,56106,192.168.159.129,21,6,31-03-2024 10:41,410,1,2,0,12,0,0,0,0,12,0,6,8.485281374,29268.29268,7317.073171,205,216.374675,358,52,0,0,0,0,0,52,52,0,52,52,0,1,0,0,32,52,2439.02439,4878.04878,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56114-6,192.168.159.133,56114,192.168.159.129,21,6,31-03-2024 10:41,8505097,8,16,89,188,16,0,11.125,6.978282638,34,0,11.75,14.40138882,32.56870557,2.821837305,369786.8261,961315.9233,3016671,13,5710619,815802.7143,1396899.659,3058464,217,8505097,567006.4667,1154294.224,3016671,61,0,0,0,0,256,528,0.940612435,1.88122487,0,34,11.08,12.21651887,149.2433333,0,1,0,0,0,0,0,0,2,11.54166667,11.125,11.75,0,0,0,0,0,0,8,89,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56114-6,192.168.159.133,56114,192.168.159.129,21,6,31-03-2024 10:41,61,1,2,0,12,0,0,0,0,12,0,6,8.485281374,196721.3115,49180.32787,30.5,6.363961031,35,26,0,0,0,0,0,35,35,0,35,35,0,1,0,0,32,52,16393.44262,32786.88525,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56120-6,192.168.159.133,56120,192.168.159.129,21,6,31-03-2024 10:41,8638897,8,16,89,188,21,0,11.125,7.642690252,34,0,11.75,14.40138882,32.06427858,2.77813244,375604.2174,975692.3274,3012506,16,5843350,834764.2857,1426062.503,3054387,219,8638897,575926.4667,1171476.789,3012506,59,0,0,0,0,256,528,0.926044147,1.852088293,0,34,11.08,12.33193686,152.0766667,0,1,0,0,0,0,0,0,2,11.54166667,11.125,11.75,0,0,0,0,0,0,8,89,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56136-6,192.168.159.133,56136,192.168.159.129,21,6,31-03-2024 10:41,8639424,8,16,86,188,17,0,10.75,6.840008354,34,0,11.75,14.40138882,31.7150773,2.777962975,375627.1304,975676.9138,3010120,13,5843361,834765.8571,1425917.795,3052058,262,8639424,575961.6,1171449.803,3010120,13,0,0,0,0,256,528,0.925987658,1.851975317,0,34,10.96,12.19453429,148.7066667,0,1,0,0,0,0,0,0,2,11.41666667,10.75,11.75,0,0,0,0,0,0,8,86,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56136-6,192.168.159.133,56136,192.168.159.129,21,6,31-03-2024 10:41,136,1,2,0,12,0,0,0,0,12,0,6,8.485281374,88235.29412,22058.82353,68,57.98275606,109,27,0,0,0,0,0,109,109,0,109,109,0,1,0,0,32,52,7352.941176,14705.88235,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56140-6,192.168.159.133,56140,192.168.159.129,21,6,31-03-2024 10:41,8637957,8,16,80,188,15,0,10,6.32455532,34,0,11.75,14.40138882,31.02585484,2.778434762,375563.3478,975730.7067,3014894,10,5844541,834934.4286,1426760.099,3057198,205,8637957,575863.8,1171537.798,3014894,37,0,0,0,0,256,528,0.926144921,1.852289841,0,34,10.72,12.12270597,146.96,0,1,0,0,0,0,0,0,2,11.16666667,10,11.75,0,0,0,0,0,0,8,80,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-56140-6,192.168.159.133,56140,192.168.159.129,21,6,31-03-2024 10:41,303,1,2,0,12,0,0,0,0,12,0,6,8.485281374,39603.9604,9900.990099,151.5,163.3416665,267,36,0,0,0,0,0,36,36,0,36,36,0,1,0,0,32,52,3300.330033,6600.660066,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48120-6,192.168.159.133,48120,192.168.159.129,21,6,31-03-2024 10:41,9724913,8,16,82,188,16,0,10.25,6.519202405,34,0,11.75,14.40138882,27.76374452,2.467888402,422822.3043,1112320.823,3832867,11,5851279,835897,1428140.182,3052271,180,9724913,648327.5333,1337020.953,3832867,34,0,0,0,0,256,528,0.822629467,1.645258934,0,34,10.8,12.1483881,147.5833333,0,1,0,0,0,0,0,0,2,11.25,10.25,11.75,0,0,0,0,0,0,8,82,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48120-6,192.168.159.133,48120,192.168.159.129,21,6,31-03-2024 10:41,57,1,2,0,12,0,0,0,0,12,0,6,8.485281374,210526.3158,52631.57895,28.5,3.535533906,31,26,0,0,0,0,0,31,31,0,31,31,0,1,0,0,32,52,17543.85965,35087.7193,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48156-6,192.168.159.133,48156,192.168.159.129,21,6,31-03-2024 10:41,9133689,8,16,72,188,13,0,9,5.580578567,34,0,11.75,14.40138882,28.46604477,2.627634902,397116.913,1054761.45,3833986,6,6635288,947898.2857,1649548.156,3876285,15,9133689,608912.6,1268888.848,3833986,92,0,0,0,0,256,528,0.875878301,1.751756601,0,34,10.4,12.04505431,145.0833333,0,1,0,0,0,0,0,0,2,10.83333333,9,11.75,0,0,0,0,0,0,8,72,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48156-6,192.168.159.133,48156,192.168.159.129,21,6,31-03-2024 10:41,65,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,169230.7692,46153.84615,32.5,6.363961031,37,28,0,0,0,0,0,37,37,0,37,37,0,1,0,0,32,52,15384.61538,30769.23077,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48166-6,192.168.159.133,48166,192.168.159.129,21,6,31-03-2024 10:41,9132420,8,16,80,188,16,0,10,6.347102826,34,0,11.75,14.40138882,29.34600029,2.628000026,397061.7391,1054594.947,3832083,10,6633556,947650.8571,1649015.644,3873962,165,9132420,608828,1268686.42,3832083,57,0,0,0,0,256,528,0.876000009,1.752000018,0,34,10.72,12.12614256,147.0433333,0,1,0,0,0,0,0,0,2,11.16666667,10,11.75,0,0,0,0,0,0,8,80,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48166-6,192.168.159.133,48166,192.168.159.129,21,6,31-03-2024 10:41,116,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,94827.58621,25862.06897,58,18.38477631,71,45,0,0,0,0,0,45,45,0,45,45,0,1,0,0,32,52,8620.689655,17241.37931,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48176-6,192.168.159.133,48176,192.168.159.129,21,6,31-03-2024 10:41,9132356,8,16,77,188,15,0,9.625,6.022280062,34,0,11.75,14.40138882,29.01770365,2.628018443,397058.9565,1054743.951,3832849,10,6634524,947789.1429,1649209.352,3874670,153,9132356,608823.7333,1268882.526,3832849,55,0,0,0,0,256,528,0.876006148,1.752012296,0,34,10.6,12.08649384,146.0833333,0,1,0,0,0,0,0,0,2,11.04166667,9.625,11.75,0,0,0,0,0,0,8,77,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48176-6,192.168.159.133,48176,192.168.159.129,21,6,31-03-2024 10:41,58,1,2,0,12,0,0,0,0,12,0,6,8.485281374,206896.5517,51724.13793,29,2.828427125,31,27,0,0,0,0,0,31,31,0,31,31,0,1,0,0,32,52,17241.37931,34482.75862,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48188-6,192.168.159.133,48188,192.168.159.129,21,6,31-03-2024 10:41,9138161,8,16,76,188,14,0,9.5,5.92814112,34,0,11.75,14.40138882,28.88983899,2.626349,397311.3478,1054923.83,3833071,1,6640033,948576.1429,1650102.103,3876207,18,9138161,609210.7333,1269047.692,3833071,1,0,0,0,0,256,528,0.875449667,1.750899333,0,34,10.56,12.07642331,145.84,0,1,0,0,0,0,0,0,2,11,9.5,11.75,0,0,0,0,0,0,8,76,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48200-6,192.168.159.133,48200,192.168.159.129,21,6,31-03-2024 10:41,9137450,8,16,75,188,14,0,9.375,5.829420456,34,0,11.75,14.40138882,28.78264724,2.62655336,397280.4348,1054862.259,3833261,9,6640103,948586.1429,1650388.879,3876133,398,9137450,609163.3333,1268975.334,3833261,40,0,0,0,0,256,528,0.875517787,1.751035573,0,34,10.52,12.06620625,145.5933333,0,1,0,0,0,0,0,0,2,10.95833333,9.375,11.75,0,0,0,0,0,0,8,75,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48188-6,192.168.159.133,48188,192.168.159.129,21,6,31-03-2024 10:41,71,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,154929.5775,42253.52113,35.5,4.949747468,39,32,0,0,0,0,0,39,39,0,39,39,0,1,0,0,32,52,14084.50704,28169.01408,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48200-6,192.168.159.133,48200,192.168.159.129,21,6,31-03-2024 10:41,227,1,2,0,12,0,0,0,0,12,0,6,8.485281374,52863.43612,13215.85903,113.5,118.0868325,197,30,0,0,0,0,0,30,30,0,30,30,0,1,0,0,32,52,4405.286344,8810.572687,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48130-6,192.168.159.133,48130,192.168.159.129,21,6,31-03-2024 10:41,9673958,8,16,75,188,14,0,9.375,5.829420456,34,0,11.75,14.40138882,27.18639051,2.480887347,420606.8696,1107049.567,3836042,7,6643789,949112.7143,1651383.806,3880133,17,9673958,644930.5333,1330743.996,3836042,59,0,0,0,0,256,528,0.826962449,1.653924898,0,34,10.52,12.06620625,145.5933333,0,1,0,0,0,0,0,0,2,10.95833333,9.375,11.75,0,0,0,0,0,0,8,75,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48142-6,192.168.159.133,48142,192.168.159.129,21,6,31-03-2024 10:41,9674360,8,16,83,188,21,0,10.375,7.069805008,34,0,11.75,14.40138882,28.01218892,2.480784259,420624.3478,1106970.605,3835318,11,6643444,949063.4286,1650883.094,3879606,700,9674360,644957.3333,1330636.862,3835318,17,0,0,0,0,256,528,0.826928086,1.653856172,0,34,10.84,12.23614863,149.7233333,0,1,0,0,0,0,0,0,2,11.29166667,10.375,11.75,0,0,0,0,0,0,8,83,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48130-6,192.168.159.133,48130,192.168.159.129,21,6,31-03-2024 10:41,116,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,94827.58621,25862.06897,58,66.46803743,105,11,0,0,0,0,0,11,11,0,11,11,0,1,0,0,32,52,8620.689655,17241.37931,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48148-6,192.168.159.133,48148,192.168.159.129,21,6,31-03-2024 10:41,9666475,8,16,79,188,16,0,9.875,6.243568119,34,0,11.75,14.40138882,27.62123732,2.482807849,420281.5217,1106668.2,3833898,13,6635037,947862.4286,1649098.392,3875649,146,9666475,644431.6667,1330335.553,3833898,129,0,0,0,0,256,528,0.827602616,1.655205233,0,34,10.68,12.11307833,146.7266667,0,1,0,0,0,0,0,0,2,11.125,9.875,11.75,0,0,0,0,0,0,8,79,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48206-6,192.168.159.133,48206,192.168.159.129,21,6,31-03-2024 10:41,9140288,8,16,81,188,17,0,10.125,6.490377493,34,0,11.75,14.40138882,29.43014487,2.625737832,397403.8261,1055628.346,3835258,9,6641247,948749.5714,1650422.993,3877019,125,9140288,609352.5333,1269942.683,3835258,66,0,0,0,0,256,528,0.875245944,1.750491888,0,34,10.76,12.14591838,147.5233333,0,1,0,0,0,0,0,0,2,11.20833333,10.125,11.75,0,0,0,0,0,0,8,81,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48206-6,192.168.159.133,48206,192.168.159.129,21,6,31-03-2024 10:41,117,1,2,0,12,0,0,0,0,12,0,6,8.485281374,102564.1026,25641.02564,58.5,64.34671709,104,13,0,0,0,0,0,13,13,0,13,13,0,1,0,0,32,52,8547.008547,17094.01709,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48218-6,192.168.159.133,48218,192.168.159.129,21,6,31-03-2024 10:41,6267743,7,14,62,156,15,0,8.857142857,6.175990377,34,0,11.14285714,13.91654877,34.78126018,3.350488366,313387.15,810446.8096,2720261,10,5266143,877690.5,1360118.162,2761511,148,6267743,482134.0769,975622.2024,2720261,69,0,0,0,0,224,464,1.116829455,2.23365891,0,34,9.909090909,11.69822571,136.8484848,0,1,0,0,0,0,0,0,2,10.38095238,8.857142857,11.14285714,0,0,0,0,0,0,7,62,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-48218-6,192.168.159.133,48218,192.168.159.129,21,6,31-03-2024 10:41,66,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,166666.6667,45454.54545,33,11.3137085,41,25,0,0,0,0,0,41,41,0,41,41,0,1,0,0,32,52,15151.51515,30303.0303,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
