Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.159.129-192.168.159.133-21-37632-6,192.168.159.133,37632,192.168.159.129,21,6,19/03/2024 01:27:08 PM,7127256,7,14,71,156,18,0,10.14285714,7.289914756,34,0,11.14285714,13.91654877,31.84956454,2.946435487,356362.8,937615.5965,3054573,7,6125388,1020898,1580294.965,3096584,16,7127256,548250.4615,1130478.426,3054573,61,0,0,0,0,224,464,0.982145162,1.964290324,0,34,10.31818182,11.85783391,140.6082251,0,1,0,0,0,0,0,0,2,10.80952381,10.14285714,11.14285714,0,0,0,0,0,0,7,71,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-37632-6,192.168.159.133,37632,192.168.159.129,21,6,19/03/2024 01:27:15 PM,178,1,2,0,12,0,0,0,0,12,0,6,8.485281374,67415.73034,16853.93258,89,73.53910524,141,37,0,0,0,0,0,37,37,0,37,37,0,1,0,0,32,52,5617.977528,11235.95506,0,12,6,6.92820323,48,0,0,0,1,1,0,0,0,2,8,0,6,0,0,0,0,0,0,1,0,2,12,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51222-6,192.168.159.133,51222,192.168.159.129,21,6,19/03/2024 01:27:14 PM,5127161,6,12,49,124,15,0,8.166666667,6.49358658,34,0,10.33333333,13.17941462,33.74187001,3.510714799,301597.7059,787500.9506,3075828,5,2009948,401989.6,549295.8312,1004075,18,5127161,466105.5455,952843.1687,3075828,57,0,0,0,0,192,400,1.170238266,2.340476533,0,34,9.105263158,11.12502053,123.7660819,0,1,0,0,0,0,0,0,2,9.611111111,8.166666667,10.33333333,0,0,0,0,0,0,6,49,12,124,-1,227,4,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51222-6,192.168.159.133,51222,192.168.159.129,21,6,19/03/2024 01:27:19 PM,65,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,169230.7692,46153.84615,32.5,3.535533906,35,30,0,0,0,0,0,35,35,0,35,35,0,1,0,0,32,52,15384.61538,30769.23077,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51252-6,192.168.159.133,51252,192.168.159.129,21,6,19/03/2024 01:27:14 PM,5128375,6,12,50,124,16,0,8.333333333,6.713171133,34,0,10.33333333,13.17941462,33.92887611,3.509883735,301669.1176,787367.4288,3075615,8,2011432,402286.4,549088.0794,1004593,243,5128375,466215.9091,952646.0886,3075615,44,0,0,0,0,192,400,1.169961245,2.33992249,0,34,9.157894737,11.1567775,124.4736842,0,1,0,0,0,0,0,0,2,9.666666667,8.333333333,10.33333333,0,0,0,0,0,0,6,50,12,124,-1,227,4,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51252-6,192.168.159.133,51252,192.168.159.129,21,6,19/03/2024 01:27:19 PM,60,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,183333.3333,50000,30,7.071067812,35,25,0,0,0,0,0,35,35,0,35,35,0,1,0,0,32,52,16666.66667,33333.33333,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51206-6,192.168.159.133,51206,192.168.159.129,21,6,19/03/2024 01:27:14 PM,7241582,7,14,60,156,13,0,8.571428571,5.883795341,34,0,11.14285714,13.91654877,29.82773654,2.89991883,362079.1,974398.1008,3681764,12,3519013,586502.1667,1024759.869,2511334,364,7241582,557044.7692,1177136.613,3681764,58,0,0,0,0,224,464,0.96663961,1.93327922,0,34,9.818181818,11.66450196,136.0606061,0,1,0,0,0,0,0,0,2,10.28571429,8.571428571,11.14285714,0,0,0,0,0,0,7,60,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51206-6,192.168.159.133,51206,192.168.159.129,21,6,19/03/2024 01:27:21 PM,162,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,67901.23457,18518.51852,81,67.88225099,129,33,0,0,0,0,0,33,33,0,33,33,0,1,0,0,32,52,6172.839506,12345.67901,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51212-6,192.168.159.133,51212,192.168.159.129,21,6,19/03/2024 01:27:14 PM,7244828,7,14,66,156,16,0,9.428571429,6.679749069,34,0,11.14285714,13.91654877,30.64254942,2.898619539,362241.4,974788.9644,3683984,12,3520254,586709,1025210.572,2512396,195,7244828,557294.4615,1177604.504,3683984,62,0,0,0,0,224,464,0.966206513,1.932413026,0,34,10.09090909,11.76317535,138.3722944,0,1,0,0,0,0,0,0,2,10.57142857,9.428571429,11.14285714,0,0,0,0,0,0,7,66,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51212-6,192.168.159.133,51212,192.168.159.129,21,6,19/03/2024 01:27:21 PM,67,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,164179.1045,44776.1194,33.5,9.192388155,40,27,0,0,0,0,0,40,40,0,40,40,0,1,0,0,32,52,14925.37313,29850.74627,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51214-6,192.168.159.133,51214,192.168.159.129,21,6,19/03/2024 01:27:14 PM,7241375,7,14,64,156,15,0,9.142857143,6.388233231,34,0,11.14285714,13.91654877,30.38097046,2.900001726,362068.75,974553.8617,3682873,11,3517784,586297.3333,1024781.211,2511388,173,7241375,557028.8462,1177342.671,3682873,62,0,0,0,0,224,464,0.966667242,1.933334484,0,34,10,11.72299328,137.4285714,0,1,0,0,0,0,0,0,2,10.47619048,9.142857143,11.14285714,0,0,0,0,0,0,7,64,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51214-6,192.168.159.133,51214,192.168.159.129,21,6,19/03/2024 01:27:21 PM,76,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,144736.8421,39473.68421,38,14.14213562,48,28,0,0,0,0,0,48,48,0,48,48,0,1,0,0,32,52,13157.89474,26315.78947,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51232-6,192.168.159.133,51232,192.168.159.129,21,6,19/03/2024 01:27:14 PM,7241100,7,14,66,156,18,0,9.428571429,6.827814264,34,0,11.14285714,13.91654877,30.65832539,2.900111861,362055,974359.091,3681219,9,3518952,586492,1025384.345,2512834,217,7241100,557007.6923,1177091.293,3681219,19,0,0,0,0,224,464,0.966703954,1.933407908,0,34,10.09090909,11.7874392,138.9437229,0,1,0,0,0,0,0,0,2,10.57142857,9.428571429,11.14285714,0,0,0,0,0,0,7,66,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51232-6,192.168.159.133,51232,192.168.159.129,21,6,19/03/2024 01:27:21 PM,66,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,166666.6667,45454.54545,33,5.656854249,37,29,0,0,0,0,0,37,37,0,37,37,0,1,0,0,32,52,15151.51515,30303.0303,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51242-6,192.168.159.133,51242,192.168.159.129,21,6,19/03/2024 01:27:14 PM,7376042,7,14,60,156,14,0,8.571428571,5.940177968,34,0,11.14285714,13.91654877,29.28399811,2.847055372,368802.1,990135.8695,3681835,9,3653231,608871.8333,1075644.221,2646545,22,7376042,567387.8462,1195906.653,3681835,48,0,0,0,0,224,464,0.949018457,1.898036915,0,34,9.818181818,11.67266389,136.2510823,0,1,0,0,0,0,0,0,2,10.28571429,8.571428571,11.14285714,0,0,0,0,0,0,7,60,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51262-6,192.168.159.133,51262,192.168.159.129,21,6,19/03/2024 01:27:14 PM,7371127,7,14,68,156,18,0,9.714285714,7.040698017,34,0,11.14285714,13.91654877,30.38884013,2.848953762,368556.35,989355.8952,3679953,11,3650126,608354.3333,1074750.992,2644086,125,7371127,567009.7692,1194951.87,3679953,32,0,0,0,0,224,464,0.949651254,1.899302508,0,34,10.18181818,11.81861471,139.6796537,0,1,0,0,0,0,0,0,2,10.66666667,9.714285714,11.14285714,0,0,0,0,0,0,7,68,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51242-6,192.168.159.133,51242,192.168.159.129,21,6,19/03/2024 01:27:22 PM,70,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,157142.8571,42857.14286,35,12.72792206,44,26,0,0,0,0,0,44,44,0,44,44,0,1,0,0,32,52,14285.71429,28571.42857,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51262-6,192.168.159.133,51262,192.168.159.129,21,6,19/03/2024 01:27:22 PM,140,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,78571.42857,21428.57143,70,77.78174593,125,15,0,0,0,0,0,15,15,0,15,15,0,1,0,0,32,52,7142.857143,14285.71429,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51264-6,192.168.159.133,51264,192.168.159.129,21,6,19/03/2024 01:27:14 PM,7374624,7,14,60,156,15,0,8.571428571,6.023762469,34,0,11.14285714,13.91654877,29.28962887,2.847602807,368731.2,989711.826,3680248,20,3652536,608756,1075336.707,2645782,365,7374624,567278.7692,1195370.267,3680248,61,0,0,0,0,224,464,0.949200936,1.898401871,0,34,9.818181818,11.68489609,136.5367965,0,1,0,0,0,0,0,0,2,10.28571429,8.571428571,11.14285714,0,0,0,0,0,0,7,60,14,156,-1,227,5,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51264-6,192.168.159.133,51264,192.168.159.129,21,6,19/03/2024 01:27:22 PM,67,1,2,0,11,0,0,0,0,11,0,5.5,7.778174593,164179.1045,44776.1194,33.5,10.60660172,41,26,0,0,0,0,0,41,41,0,41,41,0,1,0,0,32,52,14925.37313,29850.74627,0,11,5.5,6.350852961,40.33333333,0,0,0,1,1,0,0,0,2,7.333333333,0,5.5,0,0,0,0,0,0,1,0,2,11,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51266-6,192.168.159.133,51266,192.168.159.129,21,6,19/03/2024 01:27:15 PM,9649717,8,16,75,188,15,0,9.375,5.902481318,34,0,11.75,14.40138882,27.25468529,2.48711957,419552.913,1102952.964,3681231,12,6374829,910689.8571,1584627.671,3723380,290,9649717,643314.4667,1325679.787,3681231,63,0,0,0,0,256,528,0.829039857,1.658079714,0,34,10.52,12.07656132,145.8433333,0,1,0,0,0,0,0,0,2,10.95833333,9.375,11.75,0,0,0,0,0,0,8,75,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51266-6,192.168.159.133,51266,192.168.159.129,21,6,19/03/2024 01:27:25 PM,190,1,2,0,13,0,0,0,0,13,0,6.5,9.192388155,68421.05263,15789.47368,95,53.74011537,133,57,0,0,0,0,0,57,57,0,57,57,0,1,0,0,32,52,5263.157895,10526.31579,0,13,6.5,7.505553499,56.33333333,0,0,0,1,1,0,0,0,2,8.666666667,0,6.5,0,0,0,0,0,0,1,0,2,13,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51278-6,192.168.159.133,51278,192.168.159.129,21,6,19/03/2024 01:27:19 PM,8628640,8,16,76,188,15,0,9.5,5.976143047,34,0,11.75,14.40138882,30.59578334,2.78143485,375158.2609,980550.0427,3229042,8,6139042,877006,1500843.164,3271557,15,8628640,575242.6667,1177957.867,3229042,76,0,0,0,0,256,528,0.92714495,1.8542899,0,34,10.56,12.08332184,146.0066667,0,1,0,0,0,0,0,0,2,11,9.5,11.75,0,0,0,0,0,0,8,76,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51278-6,192.168.159.133,51278,192.168.159.129,21,6,19/03/2024 01:27:28 PM,64,1,2,0,13,0,0,0,0,13,0,6.5,9.192388155,203125,46875,32,7.071067812,37,27,0,0,0,0,0,37,37,0,37,37,0,1,0,0,32,52,15625,31250,0,13,6.5,7.505553499,56.33333333,0,0,0,1,1,0,0,0,2,8.666666667,0,6.5,0,0,0,0,0,0,1,0,2,13,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51288-6,192.168.159.133,51288,192.168.159.129,21,6,19/03/2024 01:27:19 PM,8626771,8,16,84,188,15,0,10.5,6.633249581,34,0,11.75,14.40138882,31.52975777,2.782037451,375077,980403.728,3229642,6,6138379,876911.2857,1500470.772,3270923,13,8626771,575118.0667,1177789.686,3229642,52,0,0,0,0,256,528,0.927345817,1.854691634,0,34,10.88,12.16319585,147.9433333,0,1,0,0,0,0,0,0,2,11.33333333,10.5,11.75,0,0,0,0,0,0,8,84,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-51288-6,192.168.159.133,51288,192.168.159.129,21,6,19/03/2024 01:27:28 PM,305,1,2,0,13,0,0,0,0,13,0,6.5,9.192388155,42622.95082,9836.065574,152.5,164.75588,269,36,0,0,0,0,0,36,36,0,36,36,0,1,0,0,32,52,3278.688525,6557.377049,0,13,6.5,7.505553499,56.33333333,0,0,0,1,1,0,0,0,2,8.666666667,0,6.5,0,0,0,0,0,0,1,0,2,13,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55344-6,192.168.159.133,55344,192.168.159.129,21,6,19/03/2024 01:27:21 PM,8312352,8,16,83,188,18,0,10.375,6.802048011,34,0,11.75,14.40138882,32.60208422,2.887269452,361406.6087,938168.2548,2839996,30,5687690,812527.1429,1386530.746,2881575,44,8312352,554156.8,1126353.387,2839996,58,0,0,0,0,256,528,0.962423151,1.924846301,0,34,10.84,12.19180052,148.64,0,1,0,0,0,0,0,0,2,11.29166667,10.375,11.75,0,0,0,0,0,0,8,83,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55352-6,192.168.159.133,55352,192.168.159.129,21,6,19/03/2024 01:27:21 PM,8327101,8,16,77,188,15,0,9.625,6.093028803,34,0,11.75,14.40138882,31.82380038,2.882155506,362047.8696,938385.8934,2842844,13,5701781,814540.1429,1385993.479,2883956,359,8327101,555140.0667,1126459.12,2842844,62,0,0,0,0,256,528,0.960718502,1.921437004,0,34,10.6,12.09683154,146.3333333,0,1,0,0,0,0,0,0,2,11.04166667,9.625,11.75,0,0,0,0,0,0,8,77,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55352-6,192.168.159.133,55352,192.168.159.129,21,6,19/03/2024 01:27:30 PM,97,1,2,0,15,0,0,0,0,15,0,7.5,10.60660172,154639.1753,30927.83505,48.5,17.67766953,61,36,0,0,0,0,0,36,36,0,36,36,0,1,0,0,32,52,10309.27835,20618.5567,0,15,7.5,8.660254038,75,0,0,0,1,1,0,0,0,2,10,0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55354-6,192.168.159.133,55354,192.168.159.129,21,6,19/03/2024 01:27:21 PM,8324541,8,16,80,188,15,0,10,6.391959235,34,0,11.75,14.40138882,32.19396721,2.88304184,361936.5652,939068.9407,2846013,19,5700252,814321.7143,1388710.851,2888323,42,8324541,554969.4,1127383.592,2846013,58,0,0,0,0,256,528,0.961013947,1.922027893,0,34,10.72,12.13301282,147.21,0,1,0,0,0,0,0,0,2,11.16666667,10,11.75,0,0,0,0,0,0,8,80,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55354-6,192.168.159.133,55354,192.168.159.129,21,6,19/03/2024 01:27:30 PM,66,1,2,0,15,0,0,0,0,15,0,7.5,10.60660172,227272.7273,45454.54545,33,5.656854249,37,29,0,0,0,0,0,37,37,0,37,37,0,1,0,0,32,52,15151.51515,30303.0303,0,15,7.5,8.660254038,75,0,0,0,1,1,0,0,0,2,10,0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55364-6,192.168.159.133,55364,192.168.159.129,21,6,19/03/2024 01:27:21 PM,8329241,8,16,78,188,15,0,9.75,6.181770435,34,0,11.75,14.40138882,31.93568298,2.881415005,362140.913,939210.1951,2850361,8,5705233,815033.2857,1388303.616,2891262,16,8329241,555282.7333,1127511.705,2850361,56,0,0,0,0,256,528,0.960471668,1.920943337,0,34,10.64,12.10674743,146.5733333,0,1,0,0,0,0,0,0,2,11.08333333,9.75,11.75,0,0,0,0,0,0,8,78,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55364-6,192.168.159.133,55364,192.168.159.129,21,6,19/03/2024 01:27:30 PM,66,1,2,0,15,0,0,0,0,15,0,7.5,10.60660172,227272.7273,45454.54545,33,5.656854249,37,29,0,0,0,0,0,37,37,0,37,37,0,1,0,0,32,52,15151.51515,30303.0303,0,15,7.5,8.660254038,75,0,0,0,1,1,0,0,0,2,10,0,7.5,0,0,0,0,0,0,1,0,2,15,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55380-6,192.168.159.133,55380,192.168.159.129,21,6,19/03/2024 01:27:22 PM,9061557,8,16,85,188,16,0,10.625,6.738747234,34,0,11.75,14.40138882,30.12727283,2.648551458,393980.7391,1026903.951,3231578,12,5965153,852164.7143,1463587.847,3274872,94,9061557,604103.8,1233340.182,3231578,87,0,0,0,0,256,528,0.882850486,1.765700972,0,34,10.92,12.17894358,148.3266667,0,1,0,0,0,0,0,0,2,11.375,10.625,11.75,0,0,0,0,0,0,8,85,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55380-6,192.168.159.133,55380,192.168.159.129,21,6,19/03/2024 01:27:31 PM,411,1,2,0,13,0,0,0,0,13,0,6.5,9.192388155,31630.17032,7299.270073,205.5,238.2949853,374,37,0,0,0,0,0,37,37,0,37,37,0,1,0,0,32,52,2433.090024,4866.180049,0,13,6.5,7.505553499,56.33333333,0,0,0,1,1,0,0,0,2,8.666666667,0,6.5,0,0,0,0,0,0,1,0,2,13,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55392-6,192.168.159.133,55392,192.168.159.129,21,6,19/03/2024 01:27:22 PM,9086248,8,16,79,188,15,0,9.875,6.243568119,34,0,11.75,14.40138882,29.38506631,2.641354275,395054.2609,1027339.863,3230935,13,5991088,855869.7143,1464080.15,3274590,331,9086248,605749.8667,1233611.53,3230935,17,0,0,0,0,256,528,0.880451425,1.76090285,0,34,10.68,12.11307833,146.7266667,0,1,0,0,0,0,0,0,2,11.125,9.875,11.75,0,0,0,0,0,0,8,79,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55392-6,192.168.159.133,55392,192.168.159.129,21,6,19/03/2024 01:27:31 PM,174,1,2,0,13,0,0,0,0,13,0,6.5,9.192388155,74712.64368,17241.37931,87,63.63961031,132,42,0,0,0,0,0,42,42,0,42,42,0,1,0,0,32,52,5747.126437,11494.25287,0,13,6.5,7.505553499,56.33333333,0,0,0,1,1,0,0,0,2,8.666666667,0,6.5,0,0,0,0,0,0,1,0,2,13,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55404-6,192.168.159.133,55404,192.168.159.129,21,6,19/03/2024 01:27:22 PM,9085222,8,16,84,188,16,0,10.5,6.654751256,34,0,11.75,14.40138882,29.93872907,2.641652565,395009.6522,1029434.957,3231233,11,5985483,855069,1467375.745,3273748,27,9085222,605681.4667,1236365.284,3231233,74,0,0,0,0,256,528,0.880550855,1.76110171,0,34,10.88,12.166621,148.0266667,0,1,0,0,0,0,0,0,2,11.33333333,10.5,11.75,0,0,0,0,0,0,8,84,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55404-6,192.168.159.133,55404,192.168.159.129,21,6,19/03/2024 01:27:31 PM,60,1,2,0,13,0,0,0,0,13,0,6.5,9.192388155,216666.6667,50000,30,4.242640687,33,27,0,0,0,0,0,33,33,0,33,33,0,1,0,0,32,52,16666.66667,33333.33333,0,13,6.5,7.505553499,56.33333333,0,0,0,1,1,0,0,0,2,8.666666667,0,6.5,0,0,0,0,0,0,1,0,2,13,-1,0,0,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55416-6,192.168.159.133,55416,192.168.159.129,21,6,19/03/2024 01:27:25 PM,8695690,8,16,87,188,18,0,10.875,6.916594951,34,0,11.75,14.40138882,31.62486243,2.759987994,378073.4783,975639.2747,3057691,15,5855225,836460.7143,1412183.108,3099136,229,8695690,579712.6667,1170713.151,3057691,64,0,0,0,0,256,528,0.919995998,1.839991996,0,34,11,12.20655562,149,0,1,0,0,0,0,0,0,2,11.45833333,10.875,11.75,0,0,0,0,0,0,8,87,16,188,-1,227,6,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55486-6,192.168.159.133,55486,192.168.159.129,21,6,19/03/2024 01:27:31 PM,2844393,5,7,28,76,15,0,5.6,7.700649323,34,0,10.85714286,14.22941286,36.56316128,4.218826301,258581.1818,842769.4323,2799382,12,2843781,710945.25,1420042.68,2841009,183,2842298,473716.3333,1139447.574,2799382,77,0,0,0,0,160,240,1.757844292,2.460982009,0,34,8,11.55422001,133.5,0,1,0,0,0,0,0,0,1,8.666666667,5.6,10.85714286,0,0,0,0,0,0,5,28,7,76,-1,227,2,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55490-6,192.168.159.133,55490,192.168.159.129,21,6,19/03/2024 01:27:31 PM,2845735,5,7,25,76,13,0,5,6.8556546,34,0,10.85714286,14.22941286,35.49170952,4.216836775,258703.1818,842856.7983,2799764,12,2845351,711337.75,1419534.122,2840638,463,2844714,474119,1139437.217,2799764,88,0,0,0,0,160,240,1.757015323,2.459821452,0,34,7.769230769,11.43207364,130.6923077,0,1,0,0,0,0,0,0,1,8.416666667,5,10.85714286,0,0,0,0,0,0,5,25,7,76,-1,227,2,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55498-6,192.168.159.133,55498,192.168.159.129,21,6,19/03/2024 01:27:31 PM,2844977,5,7,28,76,15,0,5.6,7.700649323,34,0,10.85714286,14.22941286,36.55565581,4.217960286,258634.2727,843102.8808,2800438,12,2844537,711134.25,1420396.685,2841729,210,2843367,473894.5,1139878.411,2800438,57,0,0,0,0,160,240,1.757483452,2.460476833,0,34,8,11.55422001,133.5,0,1,0,0,0,0,0,0,1,8.666666667,5.6,10.85714286,0,0,0,0,0,0,5,28,7,76,-1,227,2,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55428-6,192.168.159.133,55428,192.168.159.129,21,6,19/03/2024 01:27:28 PM,5945989,7,11,59,132,18,0,8.428571429,8.059303999,34,0,12,14.47756886,32.12249468,3.027250807,349764.0588,972170.3483,3057494,15,5945436,990906,1535985.665,3099381,15,5944640,594464,1232329.683,3057494,61,0,0,0,0,224,368,1.177264203,1.849986604,0,34,10.05263158,12.12652595,147.0526316,0,1,0,0,0,0,0,0,1,10.61111111,8.428571429,12,0,0,0,0,0,0,7,59,11,132,-1,227,4,0,0,0,0,0,0,0,0,0,FTP-BruteForce
192.168.159.129-192.168.159.133-21-55436-6,192.168.159.133,55436,192.168.159.129,21,6,19/03/2024 01:27:28 PM,5941646,7,11,51,132,14,0,7.285714286,6.872997544,34,0,12,14.47756886,30.79954612,3.029463553,349508.5882,971094.9332,3054599,8,5941169,990194.8333,1534111.809,3096095,15,5940133,594013.3,1230927.094,3054599,41,0,0,0,0,224,368,1.178124715,1.851338838,0,34,9.631578947,11.95459245,142.9122807,0,1,0,0,0,0,0,0,1,10.16666667,7.285714286,12,0,0,0,0,0,0,7,51,11,132,-1,227,4,0,0,0,0,0,0,0,0,0,FTP-BruteForce
